ok voila a quoi ressemble le fichier : 
year,raceName,driverName,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2021,Azerbaijan Grand Prix,Pilote Inconnu,20,11,11,11,0.0,51,+10.254,8026664,44,9,1:45.575,204.696,Finished
2021,Azerbaijan Grand Prix,Bottas,10,12,12,12,0.0,51,+11.264,8027674,43,12,1:45.665,204.521,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,17,13,13,13,0.0,51,+14.241,8030651,41,18,1:47.624,200.799,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,18,14,14,14,0.0,51,+14.315,8030725,40,19,1:47.747,200.569,Finished
2021,Azerbaijan Grand Prix,Hamilton,2,15,15,15,0.0,51,+17.668,8034078,43,3,1:44.769,206.270,Finished
2021,Azerbaijan Grand Prix,Pilote Inconnu,16,16,16,16,0.0,51,+43.379,8059789,42,17,1:46.608,202.712,Finished
2021,Azerbaijan Grand Prix,Russell,15,\N,R,17,0.0,48,\N,\N,43,15,1:45.959,203.954,Gearbox
2021,Azerbaijan Grand Prix,Verstappen,3,\N,R,18,0.0,45,\N,\N,44,1,1:44.481,206.839,Accident
2021,Azerbaijan Grand Prix,Stroll,19,\N,R,19,0.0,29,\N,\N,28,16,1:46.207,203.478,Accident
2021,Azerbaijan Grand Prix,Ocon,12,\N,R,20,0.0,3,\N,\N,2,20,1:50.850,194.955,Turbo
2021,Styrian Grand Prix,Verstappen,1,1,1,1,25.0,71,1:22:18.925,4938925,68,3,1:08.017,228.542,Finished
2021,Styrian Grand Prix,Hamilton,2,2,2,2,19.0,71,+35.743,4974668,71,1,1:07.058,231.811,Finished
2021,Styrian Grand Prix,Bottas,5,3,3,3,15.0,71,+46.907,4985832,43,5,1:08.619,226.537,Finished
2021,Styrian Grand Prix,Pérez,4,4,4,4,12.0,71,+47.434,4986359,57,2,1:07.894,228.956,Finished
2021,Styrian Grand Prix,Norris,3,5,5,5,10.0,70,\N,\N,65,7,1:08.903,225.604,+1 Lap
2021,Styrian Grand Prix,Sainz,12,6,6,6,8.0,70,\N,\N,64,4,1:08.609,226.570,+1 Lap
2021,Styrian Grand Prix,Leclerc,7,7,7,7,6.0,70,\N,\N,64,6,1:08.738,226.145,+1 Lap
2021,Styrian Grand Prix,Stroll,9,8,8,8,4.0,70,\N,\N,32,14,1:09.787,222.746,+1 Lap
2021,Styrian Grand Prix,Alonso,8,9,9,9,2.0,70,\N,\N,61,13,1:09.749,222.867,+1 Lap
2021,Styrian Grand Prix,Tsunoda,11,10,10,10,1.0,70,\N,\N,41,11,1:09.650,223.184,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,18,11,11,11,0.0,70,\N,\N,57,8,1:09.128,224.869,+1 Lap
2021,Styrian Grand Prix,Pilote Inconnu,14,12,12,12,0.0,70,\N,\N,64,15,1:09.821,222.637,+1 Lap
2021,Styrian Grand Prix,Ricciardo,13,13,13,13,0.0,70,\N,\N,45,9,1:09.305,224.295,+1 Lap


maintenant je voudrais que tu trie chaque course en gros tu creer un dossier pour chaque circuit, ensuite tu creer un dossier pour chaque course (si tu peux trier par year ca peut etre pas mal) et ensuite tu met un csv avec le resultat de cette course 
